Author,Story Date,Story URL,Headline,Claim URL,Claimed By,What (Claim),About Subject,About Person,Language
Urvashi Kapoor,25th Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-no-this-food-outlet-isnt-offering-two-free-big-mac-meals-viral-link-is-a-scam/,"Fact Check: No, this food outlet isn’t offering two free Big Mac Meals, viral link is a scam",http://archive.today/8zPlp,FB User: Jill Garvie,McDonald's has announced that everyone who shares this link will receive 2 FREE McFamily box,Free Offer,McDonald's,English
Pallavi Mishra,24th Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-ambani-did-not-give-any-such-statement-tweet-from-fake-account-viral/,"Fact Check: Ambani did not give any such statement, tweet from fake account viral",https://archive.fo/wip/ftTd0,FB User Kailash Uikey,"There is no shortage of employment in the country, but people who consider government jobs as employment only, will suffer from mindless unemployment till the end of life.",Indian Govt,Mukesh Ambani,English
Pallavi Mishra,23rd Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-old-video-of-prime-minister-modi-viral-with-fake-claim/,Fact Check: Old Video Of Prime Minister Modi Viral With Fake Claim,https://archive.fo/wip/F1sZ3,FB User Moin Khan,ir is celebrating his birthday by hitting a glass with industrialists,Narendra Modi drinking,Narendra Modi,English
Pallavi Mishra,23rd Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-image-of-a-bus-edited-with-ambedkars-photo-in-its-windowpane-viral-with-fake-claim/,Fact Check: Image of a bus edited with Ambedkar’s Photo In its windowpane viral with fake claim,https://archive.fo/wip/ZB5zn,FB User Mayur Khobragade,"Babasaheb’s picture on a city bus running on the streets of Columbia (America) is a real honor, America still considers Babasaheb as its ideal because America’s economy is based on the same book that Babasaheb had written in the British period. I wrote for my PhD in the form of a thesis, The Problem of Rupee’, on the basis of which the Reserve Bank of India was also established. And here we break the idol of Babasaheb. Imagine what would have happened to the Bahujans if Babasaheb had accepted the citizenship of England at the request of the then Prime Minister Ramsay McDonald",Dalits,Ambedkar,English
Urvashi Kapoor,21st Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-neem-leaves-powder-isnt-covid-19-cure-viral-post-is-fake-as-per-experts/,"Fact Check: Neem Leaves Powder Isn’t COVID-19 Cure; Viral Post Is Fake, As Per Experts",https://twitter.com/amaan_salam/status/1260283862497673216,Twitter user: amaan salam,Neem Leaves Powder can cure COVID-19,Covid 19 Cure,Neem Leaves Powder,English
Urvashi Kapoor,19th Sep 2020,https://www.vishvasnews.com/english/viral/quick-fact-check-fake-post-claiming-wearing-mask-to-protect-from-covid-19-causes-fungal-lung-infection-resurfaces/,Quick Fact Check: Fake Post Claiming Wearing Mask To Protect From COVID-19 Causes Fungal Lung Infection Resurfaces,NA,Whatsapp user,Wearing Mask To Protect From COVID-19 Causes Fungal Lung Infection,Covid 19 Prevention,Face Mask,English
Pallavi Mishra,18th Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-video-of-leopard-roaming-in-south-africa-lodge-viral-as-in-rajasthans-taj-hotel/,Fact Check: Video Of Leopard Roaming In South Africa Lodge Viral as in Rajasthan’s Taj Hotel,https://archive.fo/FXOII,FB User Samir Patel,Taj Ranthambor,Leopard in Rajasthan,Tourists,English
Urvashi Kapoor,16th Sep 2020,https://www.vishvasnews.com/english/viral/quick-fact-check-fake-message-on-paytm-kyc-suspension-resurfaces/,Quick Fact Check: Fake Message On Paytm KYC Suspension Resurfaces,https://archive.md/mNuG4,Scammer,Paytm KYC suspended and account will be blocked within 24 hours,KYC Suspension,Paytm,English
Pallavi Mishra,15th Sep 2020,https://www.vishvasnews.com/english/politics/https-www-vishvasnews-com-politics-fact-check-ambani-family-is-not-giving-rs-200-crore-for-kangana-ranaut-to-rebuild-office-viral-post-is-fake/,"Fact Check: Ambani family is not giving Rs 200 Crore for Kangana Ranaut to rebuild office, viral post is fake",https://archive.fo/wip/jOpP5,Anand Chauhan,To build a new studio. # Ambani Family gives Kangna Ranaut Rs 200 crores. Neeta Ambani. Thank you for supporting Kangana,Ambani Family nationalist,Kangna Ranaut,English
Pallavi Mishra,15th Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-image-of-man-who-walked-in-to-police-station-with-a-severed-head-viral-with-misleading-claims/,Fact Check: Image of man who walked in to police station with a severed head viral with misleading claims,https://archive.fo/BzwMh,FB User Vikash Kr,This guy from India whose sister was raped and he chopped off the rapist’s head and brought it to the police station. May be we need more men like him,Man beheads rapist,Criminal,English
Urvashi Kapoor,15th Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-who-clarifies-remarks-after-it-said-coronavirus-transmission-by-asymptomatic-people-is-very-rare-viral-video-is-old-and-misleading/,Fact Check: WHO clarifies remarks after it said coronavirus transmission by asymptomatic people is ‘very rare’; viral video is old and misleading,https://archive.md/mNuG4,Twitter user: Asif Rahman,World Health Organisation (WHO) has taken a ‘U-turn’ and that the asymptomatic COVID-19 patients needn’t be isolated or quarantined as they cannot spread coronavirus.,Statement on Coronavirus transmission,WHO,English
Pallavi Mishra,14th Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-viral-image-of-amit-shah-with-naga-sadhus-is-fake/,Fact-check: Viral image of Amit Shah with Naga Sadhus is fake,https://www.facebook.com/groups/rktrueindian/permalink/622049721733574/,Ajay Kumar Singh,कोरोना वायरस की दवा की खोज में हमारे वैज्ञानिकों के साथ गृहमन्त्री विचार विमर्श करते हुवे।,Naga Sadhus,Amit Shah,English
Urvashi Kapoor,9th Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-no-these-arent-fake-eggs-from-china-these-are-prank-slime-toys/,"Fact Check: No, These Aren’t Fake Eggs From China, These Are Prank Slime Toys",https://archive.md/4bBsS,FB user: Bittu Sharma,These Aret Fake Eggs From China,Fake Eggs,China,English
Urvashi Kapoor,7th Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-outdated-screenshot-on-usage-of-masks-by-who-shared-as-recent-viral-post-is-misleading/,"Fact Check: Outdated screenshot on usage of masks by WHO shared as recent, viral post is misleading",https://archive.md/sftkB,FB user: चंदन आर्य (Chandan Arya),"Masks should only be used by healthcare workers, caretakers, or by people who are sick with symptoms like cough and fever: WHO",Face Mask,WHO,English
Pallavi Mishra,5th Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-the-singer-in-this-video-is-ananya-sabnis-not-kishore-kumars-granddaughter-muktika-ganguly/,"Fact Check: The Singer In This Video Is Ananya Sabnis, Not Kishore Kumar’s Granddaughter Muktika Ganguly",https://archive.fo/wip/gTYIu,FB User Mahendra Singh,Kishore Kumar’s granddaughter and Amit Kumar’s daughter…Kishore Kumar’s 14-year-old granddaughter Muktika Ganguly (daughter of Amit Kumar) carrying forward her grandfather’s legacy,Kishor Kumar's granddaughter,Kishor Kumar,English
Urvashi Kapoor,4th Sep 2020,https://www.vishvasnews.com/english/viral/quick-fact-check-fake-post-about-indian-student-finding-covid-19-cure-and-its-acceptance-by-who-resurfaces/,Quick Fact Check: Fake Post About Indian Student Finding COVID-19 Cure And Its Acceptance By WHO Resurfaces,https://www.facebook.com/nitin.sawant.5015983/posts/307076737291976,FB user: Nitin Sawant,Indian Student Finds COVID-19 Cure And It is Accepted By WHO,Covid 19 Cure,Indian Student,English
Abhishek Parashar,4th Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-viral-claim-on-pratibha-advani-joining-congress-is-fake/,Fact Check: Viral claim on Pratibha Advani Joining Congress is fake,https://archive.md/zDYKL,FB User Rajneesh K Jha,लाल कृष्ण आडवाणी की बेटी प्रतिभा आडवाणी कांग्रेस में शामिल।,"Pratibha Advani, daughter of LK Advani, joins Congress","Pratibha Advani, LK Advani",English
Pallavi Mishra,3rd Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-this-video-of-women-falling-into-gutter-is-from-pakistan-not-delhi/,"Fact Check: This Video Of Women Falling Into Gutter Is From Pakistan, not Delhi",https://archive.fo/wip/5zdOi,Facebook user Shashank Upadhyay - Shubham Pandit,n-120 walon ka ilaj hai . wo is he hal mai khush hain.. in k leya dua b karna fazol hai,Delhi road condition,Delhiites,English
Urvashi Kapoor,3rd Sep 2020,https://www.vishvasnews.com/english/world/fact-check-no-covid-19-doesnt-mean-certificate-of-identification-of-vaccination-with-artificial-intelligence-viral-post-is-fake/,"Fact Check: No, COVID-19 Doesn’t Mean ‘Certificate of Identification of Vaccination With Artificial Intelligence’, Viral Post Is Fake",https://archive.md/wip/dEiRW,Twitter user: Right To Truth Media,COVID-19 Means ‘Certificate of Identification of Vaccination With Artificial Intelligence’,Meaning of COVID-19,COVID-19,English
Pallavi Mishra,2nd Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-images-of-injured-policeman-viral-with-fake-claims/,Fact Check: Images of injured policeman viral with fake claims,https://archive.fo/wip/IBo0T,Raji Hindustani,"Chennai becoming a Mini Pakistan. Assistant Inspector Akhilan, who tried to stop 3 Muslin youths in Tiruvallikeni area from abusing women under the influence of cannabis at Marina Beach, was attacked severely. Hundreds of Muslims besiege police",attack on police,Tamil Nadu policeman,English
Urvashi Kapoor,2nd Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-viral-message-offering-free-50gb-data-without-any-recharge-is-fake/,Fact Check: Viral Message Offering Free 50GB Data Without Any Recharge Is fake,https://archive.md/wip/w2y9A,FB user: R Endana Vidyalaya, Get Free 50GB Data Without Any Recharge By clicking on the link,Free 50GB Data,Internet,English
Pallavi Mishra,1st Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-bccis-claim-to-suspend-ipl-2020-is-fake/,"Fact Check: BCCI did not suspend IPL 2020, the viral claim Is Fake",https://archive.fo/y4STy,@RahulkaFan,JUST IN: BCCI officially suspends IPL 2020 indefinitely in light of the #Coronavirus pandemic.,IPL,BCCI Officials,English
Pallavi Mishra,1st Sep 2020,https://www.vishvasnews.com/english/politics/fact-check-pm-modis-tribute-to-savarkar-viral-with-false-claim-as-tribute-to-godse/,Fact Check: Image of PM Modi’s tribute to Savarkar viral with false claim as tribute to Godse,https://archive.fo/wip/urZle,R V Sundar Raj,"अब बोलो, हमारे शहर (क्षेत्र, इलाके) में लोग उन्हें क्या नाम देंगे? एक ओर ये महात्मा गांधी की प्रार्थना करते हैं और दूसरी ओर गोडसे की जिन्होंने उन्हें गोली मारी थी। भारत बढ़ेगा।",Godse,PM Modi,English
Urvashi Kapoor,1st Sep 2020,https://www.vishvasnews.com/english/viral/fact-check-fenugreek-seed-tape-isnt-covid-19-cure-health-experts-refute-viral-claim/,Fact Check: Fenugreek seed tape isn’t COVID-19 cure; health experts refute viral claim,https://www.facebook.com/ravinderjeet.singh.1272/videos/1528501123996496/,FB user: Ravinderjeet Singh,Fenugreek seed tape can cure COVID-19,Covid 19 Cure,Fenugreek Seeds,English
Abhishek Parashar,29th Aug 2020,https://www.vishvasnews.com/english/politics/fact-check-jio-mart-is-not-providing-franchise-the-viral-claim-is-fake/,"Fact Check: Jio Mart is not providing franchise, the viral claim is fake",https://www.facebook.com/panditabhishek.sharma.77/posts/2719550291660897,FB Page Jiomart Franchise,Jio Mart's application for franchise,Jio Mart is offering franchise,"Jio Mart, Jio Mart franchise",English
Pallavi Mishra,27th Aug 2020,https://www.vishvasnews.com/english/viral/fact-check-this-video-is-not-of-a-raid-in-amrit-sukhdev-dhaba-at-murthal-but-pappu-canteen-in-ludhiana/,"Fact Check: This Video Is Not Of A Raid in Amrit Sukhdev Dhaba at Murthal, but Pappu canteen in Ludhiana",https://archive.fo/wip/SaTXX,FB Page Indian Viral Videos,Look at Murthal Sukhdev Dabbe’s kitchen. Indian Viral Videos #indianviralvideos #viraltrends #murthal #sonipat,Amrik Sukhdev Dhaba,Dhaba owners,English
Urvashi Kapoor,27th Aug 2020,https://www.vishvasnews.com/english/viral/fact-check-video-of-cashew-shaped-snacks-shared-as-fake-cashews-getting-manufactured-in-market/,"Fact Check: No, these aren’t fake cashews manufactured by machine, these are cashew-shaped snacks",https://www.facebook.com/100015792910035/videos/849278638941892/,Girdhari Lal Yogacharya,Fake kaju making machine,Fake Machine,cashews manufacturing,English
Urvashi Kapoor,26th Aug 2020,https://www.vishvasnews.com/english/viral/fact-check-this-viral-message-on-amazons-great-india-sale-is-fake/,Fact Check: This Viral Message on Amazon’s ‘Great India Sale’ Is Fake,https://www.facebook.com/permalink.php?story_fbid=110690787417522&id=100054298025840,Aysha Khan,Amazon is giving an opportunity to win prizes in its spin and win the contest of Great India Sale,Great India Sale,Amazon,English
Urvashi Kapoor,26th Aug 2020,https://www.vishvasnews.com/english/viral/quick-fact-check-fake-post-claiming-this-thane-lab-is-sealed-over-false-positive-covid-19-testing-resurfaces/,Quick Fact Check: Fake Post Claiming This Thane Lab Is Sealed Over False-Positive COVID-19 Testing Resurfaces,https://www.facebook.com/groups/287309018054859/permalink/3060697440715989/?__tn__=-R,FB user: Yogesh Sawant,This Thane Lab Is Sealed Over False-Positive COVID19 Testing,COVID 19,Thane Lab,English
Ankita Deshkar,25th Aug 2020,https://www.vishvasnews.com/english/politics/fact-check-supreme-court-did-not-change-its-motto-viral-claim-is-false/,"Fact-check: No, Supreme Court did not change its motto, viral claim is false",https://archive.is/86GXc,Raj Vasava (Indegenous), We are going back in 18th century again... So no more सत्यमेव जयते। now यतो धमॅस्ततो जयः onwards. Shame on you dictator.,Satyamev Jayate,Supreme Court,English
Pallavi Mishra,24th Aug 2020,https://www.vishvasnews.com/english/viral/fact-check-video-of-lion-roaring-on-the-roadside-is-from-gujarat-not-madhya-pradesh-2/,"Fact Check: Video Of Lion Roaring On The Roadside Is From Gujarat, Not Madhya Pradesh",http://archive.fo/wip/CFiQe,FB User Sultan Siddiqui,Lion on Raisen Bypass .. Everyone should be careful while going to Raisen,Lion seen in Maharashtra,Madhya Pradesh residents,English
Urvashi Kapoor,24th Aug 2020,https://www.vishvasnews.com/english/viral/fact-check-no-this-topical-ointment-wont-help-in-reducing-belly-fat-in-3-days/,"Fact Check: No, This Topical Ointment Won’t Help In Reducing Belly Fat In 3 Days",http://archive.today/SQZP3,FB user: Asif Asif,This Topical Ointment Will Help In Reducing Belly Fat In 3 Days,Belly Fat Reduction,Topical Ointment,English
Pallavi Mishra,22nd Aug 2020,https://www.vishvasnews.com/english/viral/https-www-vishvasnews-com-english-viral-fact-check-edited-photo-of-sri-koneshwaram-temple-in-sri-lanka-viral-with-false-claim/,Fact Check: Edited Photo Of Koneshwaram Temple In Sri Lanka Viral With False Claims,http://archive.fo/wip/ikhrz,Pushpendra Kulshrestha,"Koneshwaram Temple located at Tirikonamalai, (Sri Lanka). The post claims Ravana had built the temple. It’s amazing… wonder how this temple would have been built",Shiv Temple in Sri Lanka,Hindus,English
